检验日期	钢线线径	槽轮槽距	班次	单晶编号	验证类型	异常类型	线径	切割时间	切割刀号	切割机台	配方编码	前后排别	排别	成品电导率	成品PH值	成品浓度	成品浊度	成品温度	成品表面张力	成品COD	柠檬酸	置换量	离子液添加量	原液添加比例	清液池电导率	清液池PH	清液池浓度	清液池温度	清液池COD	线痕	TTV
2024-08-01	32	181.5	白班	CKPC2952407Z6202D01Y02	0.4-1.6	#N/A	0.032	2024/8/1 8:57	N1B2072407310042	XQ-B2-07	G12-XXSD-110A	B2前排	B排	14.28	5.48	1.28%	57.6	24.9	28.1	23837.5	柠檬酸80g	6.00%	0.00%	0.91 	13.66	5.37	0.0124 	23.8	23562.5	2	2
2024-08-09	32	181.5	夜班	CKPC2952407Z6202D32Y02	0.4-1.6	#N/A	0.032	2024/8/9 20:45	N1B4132408090731	XQ-B4-13	G12-YS33-130-XQB	B4后排	B排	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	24240	#N/A	#N/A	#N/A	#N/A	8.76	5.55	0.0127 	24.5	23987.5	2	8
2024-08-09	32	181.5	夜班	CKPC2952407Z6202D32Y05	0.4-1.6	#N/A	0.032	2024/8/9 16:33	N1B1042408090721	XQ-B1-04	G12-A	B1前排	B排	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	24240	#N/A	#N/A	#N/A	#N/A	9.09	5.45	0.0126 	23.8	23987.5	1	7
2024-08-01	32	181.5	夜班	CKPC2952407Z6303D01Y02	0.4-1.6	#N/A	0.032	2024/8/2 0:07	N1B1022408010092	XQ-B1-02	G12-XXSD-110A	B1前排	B排	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	23700	#N/A	#N/A	#N/A	#N/A	13.25	5.4	0.0123 	24.5	23475	0	2
2024-08-01	32	181.5	白班	CKPC2952407Z6303D01Y03	0.4-1.6	#N/A	0.032	2024/8/1 3:57	N1B4142407310022	XQ-B4-14	G12-YS33-130-110	B4后排	B排	14.77	5.47	1.28%	53.1	24.9	28.1	23837.5	柠檬酸100g	6.00%	0.00%	0.91 	13.75	5.42	0.0124 	23.9	23562.5	24	7
2024-08-01	32	181.5	白班	CKPC2952407Z6303D01Y04	0.4-1.6	#N/A	0.032	2024/8/1 8:57	N1B1072407310042	XQ-B1-07	G12-XXSD-110A	B1前排	B排	14.28	5.48	1.28%	57.6	24.9	28.1	23837.5	柠檬酸80g	6.00%	0.00%	0.91 	13.66	5.37	0.0124 	23.8	23562.5	2	15
2024-08-02	32	181.5	白班	CKPC2952407Z6303D01Y05	0.4-1.6	#N/A	0.032	2024/8/2 3:21	N1B1032408010112	XQ-B1-03	G12-XXSD-110A	B1前排	B排	13.9	5.47	1.28%	65.1	25.6	28	23650	柠檬酸80g	6.00%	0.00%	0.91 	13.05	5.37	0.0123 	24.1	23377.5	1	10
2024-08-05	32	181.5	白班	CKPC2952407Z6303D11Y02	0.4-1.6	#N/A	0.032	2024/8/5 3:52	N1B2062408040342	XQ-B2-06	G12-XXSD-110A	B2前排	B排	9.68	6.14	1.28%	56.2	25.8	28.1	23107.5	0	5.00%	7.00%	0.91 	9.79	5.74	0.0123 	24.1	22995	0	10
2024-08-07	32	181.5	夜班	CKPC2952407Z6303D21N03	0.4-1.6	#N/A	0.032	2024/8/7 20:09	N1B2082408070531	XQ-B2-08	G12-XXSD-110A	B2前排	B排	9.5	5.99	1.30%	67.6	26.6	28.1	24075	转换阶段	6.00%	7.00%	0.92 	9.45	5.4	0.0126 	23.9	23675	2	18
2024-08-10	32	181.5	白班	CKPC2952407Z6303D31Y02	0.4-1.6	#N/A	0.032	2024/8/9 21:29	N1B4102408090722	XQ-B4-10	G12-XXSD-100-TSI	B4后排	B排	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	24240	#N/A	#N/A	#N/A	#N/A	8.76	5.55	0.0127 	24.5	23987.5	0	6
2024-08-03	32	181.5	白班	CKPC2952407Z6402D32N05	0.4-1.6	#N/A	0.032	2024/8/3 2:03	N1B2042408020172	XQ-B2-04	G12-XXSD-110A	B2前排	B排	12.1	5.86	1.22%	57.1	25.3	28.1	23687.5	转换阶段	5.00%	7.00%	0.91 	12.15	5.54	0.0123 	23.9	23375	7	10
2024-08-06	32	181.5	夜班	CKPC2952407Z6402D42N02	0.4-1.6	#N/A	0.032	2024/8/6 16:27	N1B1062408060501	XQ-B1-06	G12-XXSD-110A	B1前排	B排	9.16	6.04	1.28%	58	25.5	28.1	24000	0	5.00%	7.00%	0.91 	9.38	5.54	0.0124 	23.5	23930	8	10
2024-08-05	32	181.5	夜班	CKPC2952407Z6502D11N02	0.4-1.6	断下线	0.032	2024/8/6 0:22	N1B3142408050412	XQ-B3-14	G12-YS33-130-110	B3后排	B排	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	23630	#N/A	#N/A	#N/A	#N/A	9.37	5.75	0.0124 	24.5	23565	4	71
2024-08-06	32	181.5	白班	CKPC2952407Z6502D11N05	0.4-1.6	#N/A	0.032	2024/8/6 6:23	N1B1032408050462	XQ-B1-03	G12-X	B1前排	B排	9.07	6.13	1.27%	43.9	25.3	28.1	23850	0	5.00%	7.00%	0.92 	9.05	5.65	0.0123 	23.8	23590	1	6
2024-08-09	32	181.5	白班	CKPC2952407Z6502D21N02	0.4-1.6	#N/A	0.032	2024/8/9 8:23	N1B1142408080492	XQ-B2-07	bp	B2前排	B排	9.2	5.9	1.29%	38.6	24.9	28	24105	0	6.00%	7.00%	0.92 	9.52	5.49	0.0127 	22.1	24070	0	189
2024-08-09	32	181.5	白班	CKPC2952407Z6502D21N03	0.4-1.6	断下线	0.032	2024/8/9 0:52	N1B4132408080672	XQ-B4-13	G12-YS33-130-110	B4后排	B排	9.03	5.91	1.30%	47.9	25.5	27.8	24287.5	0	6.00%	7.00%	0.91 	9.9	5.45	0.0126 	23.9	24062.5	2	5
2024-08-02	32	181.5	白班	CKPC2952407Z6702D32N04W	0.4-1.6	#N/A	0.032	2024/8/2 6:23	N2B4072408010112	XQ-B4-07	G12-XXSD-110A	B4前排	B排	13.67	5.51	1.28%	61.2	25.3	28	23650	柠檬酸80g	6.00%	0.00%	0.91 	12.97	5.4	0.0123 	23.7	23377.5	0	6
2024-08-01	32	181.5	白班	CKPC2952407Z7001D41N04	0.4-1.6	#N/A	0.032	2024/8/1 6:02	N1B1022407310032	XQ-B1-02	G12-XXSD-110A	B1前排	B排	13.68	5.36	1.28%	44.2	24.5	28.1	23837.5	柠檬酸80g	6.00%	0.00%	0.91 	13.66	5.37	0.0124 	23.8	23562.5	6	2
2024-08-01	32	181.5	白班	CKPC2952407Z7001D41N05WF1	0.4-1.6	#N/A	0.032	2024/8/1 8:54	N2B4072407310042	XQ-B4-07	G12-XXSD-110A	B4前排	B排	14.28	5.48	1.28%	57.6	24.9	28.1	23837.5	柠檬酸80g	6.00%	0.00%	0.91 	13.66	5.37	0.0124 	23.8	23562.5	1	6
2024-08-06	32	181.5	夜班	CKPC2952407Z7001D62N02	0.4-1.6	设备故障	0.032	2024/8/6 20:20	N1B3102408060461	XQ-B3-10	G12-XXSD-100-TSI	B3后排	B排	9.1	5.99	1.28%	64.3	26.1	28.1	24000	0	5.00%	7.00%	0.91 	9.25	5.55	0.0124 	22.9	23930	0	0
2024-08-09	28	175	夜班	CKPC2952407Z7001D72W03	0.4-1.6	加切	0.028	2024/8/9 21:45	N1B2142408090632	XQ-B2-14	G12130-H26-FQ-29	B2后排	B排	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	24240	#N/A	#N/A	#N/A	#N/A	8.76	5.55	0.0127 	24.5	23987.5	0	3
2024-08-11	32	181.5	白班	CKPC2952407Z7001D72W04F1F1	0.4-1.6	#N/A	0.032	2024/8/11 3:11	N2B4022408100822	XQ-B4-02	G12-XXSD-110A	B4前排	B排	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	24510	#N/A	#N/A	#N/A	#N/A	8.21	5.67	0.0127 	23.8	24092.5	4	3
2024-08-02	32	181.5	白班	CKPC2952407Z7103D01N02	0.4-1.6	#N/A	0.032	2024/8/2 9:36	N1B2012408020131	XQ-B2-01	6	B2前排	B排	13.66	5.51	1.28%	73.7	25.1	28.2	23650	柠檬酸80g	6.00%	0.00%	0.91 	12.97	5.4	0.0123 	23.7	23377.5	22	25
2024-08-07	32	181.5	白班	CKPC2952407Z7103D11N04	0.4-1.6	加切	0.032	2024/8/7 7:45	N1B2022408060512	XQ-B2-02	G12-XCL-GS	B2前排	B排	9.39	6	1.29%	49.2	25	28	24130	0	5.00%	7.00%	0.92 	9.32	5.53	0.0124 	23.5	23982.5	1745	4
2024-08-08	32	181.5	白班	CKPC2952407Z7103D21N04	0.4-1.6	断缝	0.032	2024/8/8 5:08	N1B1042408070602	XQ-B1-04	G12-XXSD-110A	B1前排	B排	8.52	5.92	1.30%	49.6	25.3	28.1	24287.5	0	6.00%	7.00%	0.92 	8.29	5.42	0.0127 	23.5	24062.5	0	7
2024-08-11	32	181.5	白班	CKPC2952407Z7103D31N02	0.4-1.6	#N/A	0.032	2024/8/11 3:39	N1B3112408100892	XQ-B3-11	G12-YS33-130-110	B3后排	B排	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	24510	#N/A	#N/A	#N/A	#N/A	8.21	5.67	0.0127 	23.8	24092.5	0	2
2024-08-03	32	181.5	白班	CKPC2952407Z7202D22V04	0.4-1.6	#N/A	0.032	2024/8/3 7:51	N1B3122408020232	XQ-B3-12	G12-YS33-130-110	B3后排	B排	12.17	5.95	1.24%	56.4	25.6	28	23687.5	转换阶段	5.00%	7.00%	0.91 	12.18	5.46	0.0123 	24.3	23375	7	4
2024-08-03	32	181.5	白班	CKPC2952407Z7202D22V05V	0.4-1.6	#N/A	0.032	2024/8/3 11:15	N1B4142408030221	XQ-B4-14	G12-YS33-130-110	B4后排	B排	11.22	6.1	1.26%	62.4	24.5	28.1	23687.5	转换阶段	5.00%	7.00%	0.91 	11.57	5.55	0.0122 	23.8	23375	3	3
2024-08-02	32	181.5	白班	CKPC2952407Z7401D72Y03	0.4-1.6	#N/A	0.032	2024/8/2 5:36	N1B3152408010092	XQ-B3-15	G12-XXSD-110A	B3后排	B排	13.35	5.52	1.28%	79	25	27.9	23650	柠檬酸80g	6.00%	0.00%	0.91 	13.05	5.37	0.0123 	24.1	23377.5	16	0
2024-08-03	32	181.5	白班	CKPC2952407Z7502D01Y05	0.4-1.6	#N/A	0.032	2024/8/3 4:11	N1B1072408020192	XQ-B1-07	G12-XXSD-110A	B1前排	B排	12.34	5.94	1.23%	55.3	25.2	28.1	23687.5	转换阶段	5.00%	7.00%	0.91 	12.15	5.54	0.0123 	23.9	23375	1	7
2024-08-11	32	181.5	夜班	CKPC2952407Z7502D32N03	0.4-1.6	#N/A	0.032	2024/8/11 20:43	N1B2042408110991	XQ-B2-04	G12-XXSD-110A	B2前排	B排	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	24630	#N/A	#N/A	#N/A	#N/A	8.19	5.73	0.0127 	24.8	24255	0	7
2024-08-01	32	181.5	白班	CKPC2952407Z7602D32Y04	0.4-1.6	#N/A	0.032	2024/8/1 4:16	N1B1032407310022	XQ-B1-03	G12-XXSD-110A	B1前排	B排	14.77	5.47	1.28%	53.1	24.9	28.1	23837.5	柠檬酸100g	6.00%	0.00%	0.91 	13.75	5.42	0.0124 	23.9	23562.5	0	14
2024-08-01	32	181.5	白班	CKPC2952407Z7602D32Y05	0.4-1.6	#N/A	0.032	2024/8/1 8:07	N1B1062407310042	XQ-B1-06	G12-XXSD-110A	B1前排	B排	13.9	5.42	1.28%	39.3	25.1	28.2	23837.5	柠檬酸80g	6.00%	0.00%	0.91 	13.66	5.37	0.0124 	23.8	23562.5	4	14
2024-08-07	32	181.5	白班	CKPC2952407Z7602D42Y04	0.4-1.6	#N/A	0.032	2024/8/7 6:35	N1B3142408060532	XQ-B3-14	G12-YS33-130-110	B3后排	B排	9.39	6	1.29%	49.2	25	28	24130	0	5.00%	7.00%	0.92 	9.32	5.53	0.0124 	23.5	23982.5	2	46
2024-08-09	32	181.5	白班	CKPC2952407Z7602D62Y04	0.4-1.6	#N/A	0.032	2024/8/9 3:29	N1B2072408080752	XQ-B2-07	G12-XXSD-110A	B2前排	B排	9.57	5.84	1.29%	46.8	25.1	28	24105	0	6.00%	7.00%	0.92 	9.87	5.45	0.0126 	22.5	24070	4	13
2024-08-01	32	181.5	白班	CKPC2952407Z7701D32Y03	0.4-1.6	#N/A	0.032	2024/8/1 8:57	N1B3062407310042	XQ-B3-06	G12-XXSD-110A	B3前排	B排	14.28	5.48	1.28%	57.6	24.9	28.1	23837.5	柠檬酸80g	6.00%	0.00%	0.91 	13.66	5.37	0.0124 	23.8	23562.5	11	5
2024-08-01	32	181.5	白班	CKPC2952407Z7701D32Y05	0.4-1.6	#N/A	0.032	2024/8/1 4:04	N1B2062407310022	XQ-B2-06	G12-XXSD-110A	B2前排	B排	14.77	5.47	1.28%	53.1	24.9	28.1	23837.5	柠檬酸100g	6.00%	0.00%	0.91 	13.75	5.42	0.0124 	23.9	23562.5	6	23
2024-08-04	32	181.5	白班	CKPC2952407Z7701D42N02	0.4-1.6	跳线	0.032	2024/8/4 8:14	N1B2072408030312	XQ-B2-07	G12-XXSD-110A	B2前排	B排	10.31	6.02	1.26%	48.5	24.9	28.2	23262.5	0	5.00%	7.00%	0.92 	10.41	5.62	0.0122 	24.8	23105	2	8
2024-08-08	32	181.5	夜班	CKPC2952407Z7701D52V02	0.4-1.6	#N/A	0.032	2024/8/8 13:26	N1B2072408080691	XQ-B2-07	G12-XXSD-110A	B2前排	B排	8.59	5.98	1.30%	60.4	25.3	27.9	24287.5	0	6.00%	7.00%	0.92 	8.9	5.5	0.0126 	23.7	24062.5	1	1
2024-08-02	32	181.5	白班	CKPC2952407Z7902D22N03	0.4-1.6	#N/A	0.032	2024/8/2 4:43	N1B3102408010082	XQ-B3-10	G12-XXSD-110A	B3后排	B排	13.94	5.49	1.29%	67	24.9	28	23650	柠檬酸80g	6.00%	0.00%	0.91 	13.05	5.37	0.0123 	24.1	23377.5	0	6
2024-08-02	32	181.5	白班	CKPC2952407Z7902D22N05W	0.4-1.6	#N/A	0.032	2024/8/2 7:03	N1B3102408010092	XQ-B3-10	G12-YS33-130-110	B3后排	B排	13.67	5.51	1.28%	61.2	25.3	28	23650	柠檬酸80g	6.00%	0.00%	0.91 	12.97	5.4	0.0123 	23.7	23377.5	0	2
2024-08-04	32	181.5	夜班	CKPC2952407Z7902D32N02	0.4-1.6	#N/A	0.032	2024/8/4 23:34	N1B1032408040342	XQ-B1-03	G12-XXSD-110A	B1前排	B排	9.78	6.15	1.28%	58.6	26.2	28.2	23352.5	0	5.00%	7.00%	0.91 	9.82	5.72	0.0123 	24.7	23215	0	5
2024-08-10	32	181.5	白班	CKPC2952407Z7902D52N03	0.4-1.6	#N/A	0.032	2024/8/9 23:48	N1B4122408090822	XQ-B4-12	G12-YS33-130-110	B4后排	B排	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	24240	#N/A	#N/A	#N/A	#N/A	9.5	5.55	0.0126 	23.4	23987.5	0	21
2024-08-11	32	181.5	夜班	CKPC2952407Z7902D62N03	0.4-1.6	跳线	0.032	2024/8/11 22:22	N1B3092408110862	XQ-B3-09	1	B3后排	B排	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	24630	#N/A	#N/A	#N/A	#N/A	8.06	5.81	0.0126 	24	24255	0	3
2024-08-02	32	181.5	白班	CKPC2952407Z8002D11Y03	0.4-1.6	#N/A	0.032	2024/8/2 9:22	N1B2072408020131	XQ-B2-07	G12-XXSD-110A	B2前排	B排	13.11	5.5	1.28%	49.7	25.1	28.1	23650	柠檬酸80g	6.00%	0.00%	0.91 	12.97	5.4	0.0123 	23.7	23377.5	4	2
2024-08-05	32	181.5	夜班	CKPC2952407Z8002D22Y03	0.4-1.6	#N/A	0.032	2024/8/5 15:44	N1B4142408050411	XQ-B4-14	G12-YS33-130-110	B4后排	B排	9.21	6.06	1.28%	51.1	25.4	28.1	23630	0	5.00%	7.00%	0.92 	9.43	5.71	0.0124 	24.7	23565	0	8
2024-08-09	32	181.5	夜班	CKPC2952407Z8002D31Y04	0.4-1.6	#N/A	0.032	2024/8/9 20:56	N1B1072408090691	XQ-B1-07	G12-XXSD-110A	B1前排	B排	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	24240	#N/A	#N/A	#N/A	#N/A	8.76	5.55	0.0127 	24.5	23987.5	0	98
2024-08-11	32	181.5	夜班	CKPC2952407Z8002D41Y04	0.4-1.6	#N/A	0.032	2024/8/11 14:19	N1B1022408111011	XQ-B1-02	G12-XXSD-110A	B1前排	B排	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	24630	#N/A	#N/A	#N/A	#N/A	8.35	5.67	0.0127 	25.5	24255	5	3
2024-08-03	31	181.5	白班	CKPC2952407Z8101D62Y03	0.4-1.6	断缝	0.031	2024/8/3 11:10	N1B2072408030231	XQ-B2-07	G12-XXSD-110A	B2前排	B排	11.22	6.1	1.26%	62.4	24.5	28.1	23687.5	转换阶段	5.00%	7.00%	0.91 	11.57	5.55	0.0122 	23.8	23375	38	6
2024-08-07	32	181.5	白班	CKPC2952407Z8301D52N03	0.4-1.6	#N/A	0.032	2024/8/7 7:40	N1B1032408060542	XQ-B1-03	G12-XXSD-110A	B1前排	B排	9.39	6	1.29%	49.2	25	28	24130	0	5.00%	7.00%	0.92 	9.32	5.53	0.0124 	23.5	23982.5	5	16
2024-08-08	32	181.5	白班	CKPC2952407Z8301D62N03	0.4-1.6	断缝	0.032	2024/8/7 19:45	N1B1062408070581	XQ-B1-06	G12-XXSD-110A	B1前排	B排	9.5	5.99	1.30%	67.6	26.6	28.1	24075	转换阶段	6.00%	7.00%	0.92 	9.3	5.47	0.0126 	23.8	23675	0	3
2024-08-08	32	181.5	白班	CKPC2952407Z8301D62N04	0.4-1.6	#N/A	0.032	2024/8/8 0:24	N1B3132408070562	XQ-B3-13	G12-XXSD-110A	B3后排	B排	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	24075	#N/A	#N/A	#N/A	#N/A	8.61	5.38	0.0127 	23.2	23675	1	65
2024-08-11	32	181.5	夜班	CKPC2952407Z8502D52N03	0.4-1.6	断缝	0.032	2024/8/11 17:18	N1B1062408110901	XQ-B1-06	G12-XXSD-110A	B1前排	B排	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	24630	#N/A	#N/A	#N/A	#N/A	8.37	5.66	0.0127 	25.3	24255	2	3
2024-08-01	32	181.5	白班	CKPC2952407Z8602D31N03	0.4-1.6	#N/A	0.032	2024/8/1 7:52	N1B4152407310032	XQ-B4-15	1	B4后排	B排	14.46	5.44	1.28%	57.1	24.8	28.1	23837.5	柠檬酸80g	6.00%	0.00%	0.91 	13.66	5.37	0.0124 	23.8	23562.5	0	111
2024-08-04	32	181.5	白班	CKPC2952407Z8602D41W02	0.4-1.6	#N/A	0.032	2024/8/4 14:34	N1B4092408040261	XQ-B4-09	G12-YS33-130-110	B4后排	B排	10.32	6.01	1.27%	45.6	25.8	28.1	23352.5	0	5.00%	7.00%	0.92 	10.31	5.69	0.0122 	25.4	23215	0	2
2024-08-02	32	181.5	白班	CKPC2952407Z8702D31N02	0.4-1.6	#N/A	0.032	2024/8/2 2:13	N1B4092408010062	XQ-B4-09	G12-YS33-130-110	B4后排	B排	13.79	5.48	1.28%	67.8	25.1	28.1	23650	柠檬酸80g	6.00%	0.00%	0.91 	13.05	5.37	0.0123 	24.1	23377.5	1	0
2024-08-02	32	181.5	夜班	CKPC2952407Z8702D31N05WF1	0.4-1.6	#N/A	0.032	2024/8/2 17:44	N2B2092408020131	XQ-B2-09	G12-XXSD-110A	B2后排	B排	13.84	5.61	1.28%	97.9	24.2	28.1	23595	柠檬酸80g	6.00%	0.00%	0.91 	12.83	5.41	0.0123 	24.3	23252.5	0	7
2024-08-04	32	181.5	白班	CKPC2952407Z8702D41N02	0.4-1.6	#N/A	0.032	2024/8/4 14:47	N1B3132408040261	XQ-B3-13	G12-YS33-130-110	B3后排	B排	10.32	6.01	1.27%	45.6	25.8	28.1	23352.5	0	5.00%	7.00%	0.92 	10.31	5.69	0.0122 	25.4	23215	0	7
2024-08-04	32	181.5	夜班	CKPC2952407Z8702D41N03	0.4-1.6	#N/A	0.032	2024/8/4 18:43	N1B3102408040291	XQ-B3-10	G12-XXSD-100-TSI	B3后排	B排	10.21	6.05	1.26%	58.2	25.3	28.2	23352.5	0	5.00%	7.00%	0.92 	10.13	5.64	0.0122 	25.6	23215	1	3
2024-08-04	32	181.5	夜班	CKPC2952407Z8702D41N04W	0.4-1.6	#N/A	0.032	2024/8/4 14:47	N1B2022408040311	XQ-B2-02	G12-XXSD-110A	B2前排	B排	10.32	6.01	1.27%	45.6	25.8	28.1	23352.5	0	5.00%	7.00%	0.92 	10.31	5.69	0.0122 	25.4	23215	3	3
2024-08-07	32	181.5	夜班	CKPC2952407Z8702D51Y03	0.4-1.6	断上下线	0.032	2024/8/7 15:54	N1B4132408070571	XQ-B4-13	G12-YS33-130-XQB	B4后排	B排	9	6.02	1.30%	69.2	25.1	28.2	24075	0	5.00%	7.00%	0.92 	9.35	5.52	0.0126 	23.5	23675	6	5
2024-08-04	32	181.5	白班	CKPC2952407Z8803D02N04	0.4-1.6	#N/A	0.032	2024/8/4 7:23	N1B3132408030232	XQ-B3-13	G12-XXSD-110A	B3后排	B排	10.31	6.02	1.26%	48.5	24.9	28.2	23262.5	0	5.00%	7.00%	0.92 	10.42	5.66	0.0122 	24.2	23105	3	15
2024-08-07	32	181.5	夜班	CKPC2952407Z8803D12Y02	0.4-1.6	#N/A	0.032	2024/8/7 18:17	N1B3142408070581	XQ-B3-14	G12-YS33-130-110	B3后排	B排	8.6	6	1.30%	66.4	25.1	28	24075	0	5.00%	7.00%	0.91 	9.3	5.47	0.0126 	23.8	23675	1	47
2024-08-01	32	181.5	夜班	CKPC2952407Z8902D21Y05	0.4-1.6	#N/A	0.032	2024/8/1 12:57	N1B1052408010051	XQ-B1-05	G12-XXSD-110A	B1前排	B排	13.74	5.46	1.27%	75.5	24.8	28	23837.5	柠檬酸80g	6.00%	0.00%	0.91 	13.04	5.34	0.0124 	24.1	23562.5	1	1
2024-08-04	32	181.5	白班	CKPC2952407Z8902D31Y03	0.4-1.6	#N/A	0.032	2024/8/4 13:15	N1B3142408040281	XQ-B3-14	G12-YS33-130-110	B3后排	B排	10.56	5.96	1.26%	40.1	24.5	28.3	23262.5	0	5.00%	7.00%	0.91 	10.52	5.75	0.0122 	25	23105	0	16
2024-08-07	32	181.5	白班	CKPC2952407Z8902D41N03	0.4-1.6	#N/A	0.032	2024/8/7 11:00	N1B2062408070531	XQ-B2-06	G12-XXSD-110A	B2前排	B排	8.7	6	1.28%	65.6	24.6	28.3	24130	0	5.00%	7.00%	0.92 	9.16	5.48	0.0124 	23.4	23982.5	10	65
2024-08-07	32	181.5	夜班	CKPC2952407Z8902D41N04	0.4-1.6	#N/A	0.032	2024/8/7 18:27	N1B4112408070571	XQ-B4-11	G12-XXSD-110A	B4后排	B排	8.6	6	1.30%	66.4	25.1	28	24075	0	5.00%	7.00%	0.91 	9.3	5.47	0.0126 	23.8	23675	2	6
2024-08-07	32	181.5	夜班	CKPC2952407Z9001D52Y05	0.4-1.6	#N/A	0.032	2024/8/7 20:59	N1B2062408070571	XQ-B2-06	G12-XXSD-110A	B2前排	B排	9.5	5.99	1.30%	67.6	26.6	28.1	24075	转换阶段	6.00%	7.00%	0.92 	9.45	5.4	0.0126 	23.9	23675	12	6
2024-08-01	32	181.5	白班	CKPC2952407Z9102D11N02	0.4-1.6	#N/A	0.032	2024/8/1 1:27	N1B1042407310012	XQ-B1-04	G12-XXSD-110A	B1前排	B排	14.76	5.43	1.28%	57.1	25	28.1	23880	柠檬酸100g	6.00%	0.00%	0.91 	#N/A	#N/A	#N/A	#N/A	23500	11	1
2024-08-01	32	181.5	白班	CKPC2952407Z9102D11N04	0.4-1.6	#N/A	0.032	2024/8/1 11:58	N1B1062408010051	XQ-B1-06	G12-XXSD-110A	B1前排	B排	14.65	5.43	1.28%	48.7	23.5	28	23837.5	柠檬酸80g	6.00%	0.00%	0.91 	13.04	5.34	0.0124 	24.1	23562.5	0	4
2024-08-01	32	181.5	白班	CKPC2952407Z9102D11N05	0.4-1.6	#N/A	0.032	2024/8/1 4:30	N1B2012407310022	XQ-B2-01	1	B2前排	B排	14.77	5.47	1.28%	53.1	24.9	28.1	23837.5	柠檬酸100g	6.00%	0.00%	0.91 	13.75	5.42	0.0124 	23.9	23562.5	5	130
2024-08-05	32	181.5	白班	CKPC2952407Z9201D51Y02	0.4-1.6	跳线	0.032	2024/8/5 7:42	N1B2052408040312	XQ-B2-05	G12-XXSD-110A	B2前排	B排	9.53	6.14	1.29%	52.1	25.7	28.1	23107.5	0	5.00%	7.00%	0.91 	9.86	5.8	0.0123 	23.9	22995	2	93
2024-08-05	32	181.5	白班	CKPC2952407Z9201D51Y04	0.4-1.6	跳线	0.032	2024/8/5 8:03	N1B3102408040342	XQ-B3-10	G12-XXSD-100-TSI	B3后排	B排	9.53	6.14	1.29%	52.1	25.7	28.1	23107.5	0	5.00%	7.00%	0.91 	9.91	5.86	0.0123 	23.9	22995	15	1
2024-08-05	32	181.5	白班	CKPC2952407Z9201D51Y05	0.4-1.6	跳线	0.032	2024/8/5 10:30	N1B4132408050381	XQ-B4-13	G12-YS33-130-110	B4后排	B排	9.2	6.15	1.28%	57.4	25.6	28.1	23107.5	0	5.00%	7.00%	0.92 	9.58	5.8	0.0124 	24.4	22995	11	9
2024-08-09	28	175	白班	CKPC2952407Z9201D61V03	0.4-1.6	#N/A	0.028	2024/8/9 7:36	N1B1132408080572	XQ-B1-13	1	B1后排	B排	9.2	5.9	1.29%	38.6	24.9	28	24105	0	6.00%	7.00%	0.92 	9.52	5.49	0.0127 	22.1	24070	0	1
2024-08-09	32	181.5	白班	CKPC2952407Z9201D61V04	0.4-1.6	#N/A	0.032	2024/8/9 1:11	N1B2072408080742	XQ-B2-07	G12-XXSD-110A	B2前排	B排	9.04	5.91	1.30%	45.5	25.1	27.9	24287.5	0	6.00%	7.00%	0.91 	9.9	5.45	0.0126 	23.9	24062.5	15	14
2024-08-02	32	181.5	白班	CKPC2952407Z9302D12Y02	0.4-1.6	#N/A	0.032	2024/8/2 12:27	N1B2032408020151	XQ-B2-03	G12A	B2前排	B排	13.48	5.59	1.28%	70.8	25.4	28.1	23650	柠檬酸80g	6.00%	0.00%	0.91 	12.79	5.36	0.0123 	23.5	23377.5	0	1
2024-08-09	32	181.5	夜班	CKPC2952407Z9402D73N03W	0.4-1.6	#N/A	0.032	2024/8/9 17:06	N2B2072408090791	XQ-B2-07	G12-XXSD-110A	B2前排	B排	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	24240	#N/A	#N/A	#N/A	#N/A	9.09	5.45	0.0126 	23.8	23987.5	1	14
2024-08-11	32	181.5	夜班	CKPC2952407Z9402D92N02	0.4-1.6	#N/A	0.032	2024/8/11 19:56	N1B3102408110891	XQ-B3-10	G12-XXSD-100-TSI	B3后排	B排	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	24630	#N/A	#N/A	#N/A	#N/A	8.15	5.72	0.0127 	25.1	24255	3	6
2024-08-03	32	181.5	白班	CKPC2952407Z9502D11N02	0.4-1.6	#N/A	0.032	2024/8/3 2:57	N1B3132408020122	XQ-B3-13	G12-XXSD-110A	B3后排	B排	11.66	5.87	1.23%	60.9	25.9	28	23687.5	转换阶段	5.00%	7.00%	0.91 	12.15	5.54	0.0123 	23.9	23375	4	14
